,Date (HE),Price ($),30Ravg ($),AIL Demand (MW)
40022,2019-11-17 15:00:00,32.55,52.17,9773.0
40023,2019-11-17 16:00:00,32.27,52.18,9717.0
40024,2019-11-17 17:00:00,32.06,52.18,9997.0
40025,2019-11-17 18:00:00,33.45,52.18,10380.0
40026,2019-11-17 19:00:00,31.57,52.18,10287.0
40027,2019-11-17 20:00:00,28.98,52.18,10156.0
40028,2019-11-17 21:00:00,28.99,52.18,10016.0
40029,2019-11-17 22:00:00,28.94,52.18,9815.0
40030,2019-11-17 23:00:00,28.38,52.17,9544.0
40031,2019-11-17 00:00:00,26.94,52.17,9216.0
40032,2019-11-18 01:00:00,24.95,52.17,8956.0
40033,2019-11-18 02:00:00,24.79,52.16,8831.0
40034,2019-11-18 03:00:00,22.62,52.16,8785.0
40035,2019-11-18 04:00:00,24.22,52.15,8826.0
40036,2019-11-18 05:00:00,26.71,52.15,8979.0
40037,2019-11-18 06:00:00,28.0,52.14,9164.0
40038,2019-11-18 07:00:00,31.29,52.15,9622.0
40039,2019-11-18 08:00:00,31.3,52.14,10083.0
40040,2019-11-18 09:00:00,34.17,52.15,10169.0
40041,2019-11-18 10:00:00,32.65,52.15,10190.0
40042,2019-11-18 11:00:00,37.38,52.15,10200.0
40043,2019-11-18 12:00:00,40.4,52.16,10209.0
40044,2019-11-18 13:00:00,39.11,52.15,10177.0
40045,2019-11-18 14:00:00,39.47,52.13,10228.0
40046,2019-11-18 15:00:00,55.44,52.14,10245.0
40047,2019-11-18 16:00:00,65.24,52.14,10288.0
40048,2019-11-18 17:00:00,283.59,52.46,10567.0
40049,2019-11-18 18:00:00,122.44,52.54,10738.0
40050,2019-11-18 19:00:00,238.66,52.77,10548.0
40051,2019-11-18 20:00:00,40.19,52.73,10465.0
40052,2019-11-18 21:00:00,52.43,52.73,10358.0
40053,2019-11-18 22:00:00,45.79,52.74,10090.0
40054,2019-11-18 23:00:00,38.77,52.74,9765.0
40055,2019-11-18 00:00:00,40.27,52.75,9494.0
40056,2019-11-19 01:00:00,43.14,52.76,9298.0
40057,2019-11-19 02:00:00,77.47,52.83,9179.0
40058,2019-11-19 03:00:00,52.83,52.85,9203.0
40059,2019-11-19 04:00:00,45.7,52.87,9192.0
40060,2019-11-19 05:00:00,40.78,52.88,9261.0
40061,2019-11-19 06:00:00,51.87,52.91,9483.0
40062,2019-11-19 07:00:00,601.71,53.7,9733.0
40063,2019-11-19 08:00:00,80.57,53.77,10180.0
40064,2019-11-19 09:00:00,95.97,53.85,10326.0
40065,2019-11-19 10:00:00,95.46,53.93,10375.0
40066,2019-11-19 11:00:00,73.33,53.99,10348.0
40067,2019-11-19 12:00:00,93.23,54.05,10370.0
40068,2019-11-19 13:00:00,54.1,54.08,10370.0
40069,2019-11-19 14:00:00,41.32,54.1,10437.0
40070,2019-11-19 15:00:00,72.63,54.15,10403.0
40071,2019-11-19 16:00:00,53.93,54.18,10467.0
40072,2019-11-19 17:00:00,55.34,54.21,10725.0
40073,2019-11-19 18:00:00,74.7,54.26,10817.0
40074,2019-11-19 19:00:00,34.95,54.26,10676.0
40075,2019-11-19 20:00:00,37.59,54.23,10577.0
40076,2019-11-19 21:00:00,46.86,54.22,10493.0
40077,2019-11-19 22:00:00,54.12,54.24,10238.0
40078,2019-11-19 23:00:00,44.37,54.26,9919.0
40079,2019-11-19 00:00:00,62.27,54.3,9570.0
40080,2019-11-20 01:00:00,46.93,54.32,9402.0
40081,2019-11-20 02:00:00,40.06,54.33,9236.0
40082,2019-11-20 03:00:00,39.74,54.34,9147.0
40083,2019-11-20 04:00:00,44.02,54.35,9127.0
40084,2019-11-20 05:00:00,47.6,54.37,9200.0
40085,2019-11-20 06:00:00,77.56,54.43,9349.0
40086,2019-11-20 07:00:00,327.7,54.83,9686.0
40087,2019-11-20 08:00:00,145.51,54.99,10095.0
40088,2019-11-20 09:00:00,253.7,55.3,10135.0
40089,2019-11-20 10:00:00,184.53,55.5,10143.0
40090,2019-11-20 11:00:00,325.15,55.9,10178.0
40091,2019-11-20 12:00:00,262.07,56.19,10104.0
40092,2019-11-20 13:00:00,221.45,56.43,10062.0
40093,2019-11-20 14:00:00,465.72,56.99,10031.0
40094,2019-11-20 15:00:00,295.78,57.36,10080.0
40095,2019-11-20 16:00:00,244.77,57.65,10061.0
40096,2019-11-20 17:00:00,570.07,58.39,10320.0
40097,2019-11-20 18:00:00,926.37,59.63,10657.0
40098,2019-11-20 19:00:00,457.87,60.22,10499.0
40099,2019-11-20 20:00:00,126.53,60.35,10405.0
40100,2019-11-20 21:00:00,52.42,60.38,10352.0
40101,2019-11-20 22:00:00,49.13,60.4,10199.0
40102,2019-11-20 23:00:00,72.43,60.46,9830.0
40103,2019-11-20 00:00:00,44.75,60.48,9588.0
40104,2019-11-21 01:00:00,43.43,60.49,9474.0
40105,2019-11-21 02:00:00,40.45,60.51,9355.0
40106,2019-11-21 03:00:00,32.42,60.51,9245.0
40107,2019-11-21 04:00:00,35.37,60.52,9256.0
40108,2019-11-21 05:00:00,43.99,60.54,9288.0
40109,2019-11-21 06:00:00,51.0,60.56,9471.0
40110,2019-11-21 07:00:00,52.63,60.59,9920.0
40111,2019-11-21 08:00:00,47.11,60.61,10405.0
40112,2019-11-21 09:00:00,52.04,60.63,10469.0
40113,2019-11-21 10:00:00,242.49,60.92,10399.0
40114,2019-11-21 11:00:00,57.96,60.95,10330.0
40115,2019-11-21 12:00:00,70.54,61.0,10331.0
40116,2019-11-21 13:00:00,57.45,61.03,10275.0
40117,2019-11-21 14:00:00,43.52,61.05,10257.0
40118,2019-11-21 15:00:00,38.11,61.05,10273.0
40119,2019-11-21 16:00:00,32.35,61.04,10188.0
40120,2019-11-21 17:00:00,31.1,61.03,10365.0
40121,2019-11-21 18:00:00,35.56,61.03,10661.0
40122,2019-11-21 19:00:00,33.25,61.03,10545.0
40123,2019-11-21 20:00:00,36.14,61.04,10296.0
40124,2019-11-21 21:00:00,35.61,61.03,10131.0
40125,2019-11-21 22:00:00,38.81,61.03,9928.0
40126,2019-11-21 23:00:00,37.26,61.04,9712.0
40127,2019-11-21 00:00:00,36.58,61.04,9410.0
40128,2019-11-22 01:00:00,38.29,61.05,9232.0
40129,2019-11-22 02:00:00,33.11,61.05,9221.0
40130,2019-11-22 03:00:00,32.48,61.06,9163.0
40131,2019-11-22 04:00:00,32.42,61.06,9118.0
40132,2019-11-22 05:00:00,32.47,61.06,9166.0
40133,2019-11-22 06:00:00,32.45,61.05,9360.0
40134,2019-11-22 07:00:00,38.19,61.05,9772.0
40135,2019-11-22 08:00:00,36.51,61.03,10177.0
40136,2019-11-22 09:00:00,36.08,61.01,10198.0
40137,2019-11-22 10:00:00,38.44,60.99,10212.0
40138,2019-11-22 11:00:00,35.88,60.98,10214.0
40139,2019-11-22 12:00:00,35.87,60.99,10204.0
40140,2019-11-22 13:00:00,35.72,60.99,10163.0
40141,2019-11-22 14:00:00,34.83,60.99,10099.0
40142,2019-11-22 15:00:00,34.97,60.99,10132.0
40143,2019-11-22 16:00:00,34.89,60.99,10273.0
40144,2019-11-22 17:00:00,33.43,60.99,10480.0
40145,2019-11-22 18:00:00,38.54,60.84,10697.0
40146,2019-11-22 19:00:00,32.9,59.87,10497.0
40147,2019-11-22 20:00:00,32.48,59.26,10309.0
40148,2019-11-22 21:00:00,32.43,59.26,10198.0
40149,2019-11-22 22:00:00,32.41,59.25,10041.0
40150,2019-11-22 23:00:00,30.96,59.25,9776.0
40151,2019-11-22 00:00:00,29.92,59.25,9478.0
40152,2019-11-23 01:00:00,28.94,59.25,9279.0
40153,2019-11-23 02:00:00,28.46,59.25,9086.0
40154,2019-11-23 03:00:00,28.29,59.26,9007.0
40155,2019-11-23 04:00:00,28.7,59.26,9007.0
40156,2019-11-23 05:00:00,28.15,59.27,8998.0
40157,2019-11-23 06:00:00,28.37,59.26,9089.0
40158,2019-11-23 07:00:00,30.34,59.26,9282.0
40159,2019-11-23 08:00:00,29.97,59.26,9577.0
40160,2019-11-23 09:00:00,30.0,59.26,9727.0
40161,2019-11-23 10:00:00,32.09,59.25,9863.0
40162,2019-11-23 11:00:00,32.31,59.25,9927.0
40163,2019-11-23 12:00:00,32.46,59.25,9919.0
40164,2019-11-23 13:00:00,33.52,59.24,9904.0
40165,2019-11-23 14:00:00,34.88,59.24,9893.0
40166,2019-11-23 15:00:00,32.48,59.24,9884.0
40167,2019-11-23 16:00:00,32.48,59.24,9917.0
40168,2019-11-23 17:00:00,33.32,59.24,10115.0
40169,2019-11-23 18:00:00,38.92,59.25,10451.0
40170,2019-11-23 19:00:00,37.8,59.27,10307.0
40171,2019-11-23 20:00:00,35.22,59.28,10124.0
40172,2019-11-23 21:00:00,32.47,59.28,10018.0
40173,2019-11-23 22:00:00,32.36,59.28,9828.0
40174,2019-11-23 23:00:00,29.03,59.29,9627.0
40175,2019-11-23 00:00:00,29.56,59.29,9330.0
40176,2019-11-24 01:00:00,28.59,59.29,9151.0
40177,2019-11-24 02:00:00,28.09,59.29,9052.0
40178,2019-11-24 03:00:00,24.2,59.28,8979.0
40179,2019-11-24 04:00:00,26.7,59.28,8948.0
40180,2019-11-24 05:00:00,27.45,59.28,8951.0
40181,2019-11-24 06:00:00,25.77,59.28,9022.0
40182,2019-11-24 07:00:00,27.68,59.28,9154.0
40183,2019-11-24 08:00:00,29.38,59.28,9387.0
40184,2019-11-24 09:00:00,28.96,59.28,9572.0
40185,2019-11-24 10:00:00,29.52,59.28,9715.0
40186,2019-11-24 11:00:00,29.07,59.28,9826.0
40187,2019-11-24 12:00:00,31.77,59.28,9902.0
40188,2019-11-24 13:00:00,32.18,59.27,9930.0
40189,2019-11-24 14:00:00,32.19,59.26,9943.0
40190,2019-11-24 15:00:00,32.19,59.24,10022.0
40191,2019-11-24 16:00:00,31.87,59.22,10096.0
40192,2019-11-24 17:00:00,32.79,59.21,10443.0
40193,2019-11-24 18:00:00,33.9,59.2,10714.0
40194,2019-11-24 19:00:00,32.44,59.18,10538.0
40195,2019-11-24 20:00:00,32.23,59.16,10368.0
40196,2019-11-24 21:00:00,33.66,59.15,10254.0
40197,2019-11-24 22:00:00,33.92,59.15,10049.0
40198,2019-11-24 23:00:00,32.88,59.15,9755.0
40199,2019-11-24 00:00:00,29.79,59.14,9488.0
40200,2019-11-25 01:00:00,28.95,59.14,9261.0
40201,2019-11-25 02:00:00,29.25,59.14,9166.0
40202,2019-11-25 03:00:00,28.93,59.13,9128.0
40203,2019-11-25 04:00:00,28.97,59.13,9110.0
40204,2019-11-25 05:00:00,31.11,59.12,9177.0
40205,2019-11-25 06:00:00,30.65,59.12,9385.0
40206,2019-11-25 07:00:00,37.99,59.13,9862.0
40207,2019-11-25 08:00:00,39.0,59.12,10427.0
40208,2019-11-25 09:00:00,39.71,59.11,10591.0
40209,2019-11-25 10:00:00,39.4,59.1,10628.0
40210,2019-11-25 11:00:00,38.42,59.09,10676.0
40211,2019-11-25 12:00:00,64.1,59.12,10625.0
40212,2019-11-25 13:00:00,54.3,59.15,10584.0
40213,2019-11-25 14:00:00,43.79,59.16,10619.0
40214,2019-11-25 15:00:00,67.93,59.21,10577.0
40215,2019-11-25 16:00:00,78.0,59.27,10582.0
40216,2019-11-25 17:00:00,77.9,59.32,10785.0
40217,2019-11-25 18:00:00,244.22,59.58,10874.0
40218,2019-11-25 19:00:00,57.0,59.57,10725.0
40219,2019-11-25 20:00:00,43.92,59.54,10611.0
40220,2019-11-25 21:00:00,45.9,59.53,10483.0
40221,2019-11-25 22:00:00,39.35,59.49,10249.0
40222,2019-11-25 23:00:00,38.11,59.49,9922.0
40223,2019-11-25 00:00:00,38.59,59.48,9629.0
40224,2019-11-26 01:00:00,32.47,59.48,9440.0
40225,2019-11-26 02:00:00,32.26,59.47,9382.0
40226,2019-11-26 03:00:00,32.18,59.47,9288.0
40227,2019-11-26 04:00:00,32.16,59.46,9272.0
40228,2019-11-26 05:00:00,32.13,59.46,9251.0
40229,2019-11-26 06:00:00,32.17,59.45,9439.0
40230,2019-11-26 07:00:00,36.27,59.45,9800.0
40231,2019-11-26 08:00:00,39.76,59.46,10291.0
40232,2019-11-26 09:00:00,39.14,59.45,10440.0
40233,2019-11-26 10:00:00,39.53,59.44,10459.0
40234,2019-11-26 11:00:00,40.58,59.42,10454.0
40235,2019-11-26 12:00:00,40.7,59.39,10481.0
40236,2019-11-26 13:00:00,41.05,59.35,10515.0
40237,2019-11-26 14:00:00,40.81,59.32,10543.0
40238,2019-11-26 15:00:00,33.96,59.29,10456.0
40239,2019-11-26 16:00:00,51.42,59.28,10497.0
40240,2019-11-26 17:00:00,65.35,59.29,10823.0
40241,2019-11-26 18:00:00,57.07,59.3,10947.0
40242,2019-11-26 19:00:00,33.02,59.26,10802.0
40243,2019-11-26 20:00:00,32.21,59.22,10762.0
40244,2019-11-26 21:00:00,32.4,59.18,10655.0
40245,2019-11-26 22:00:00,33.57,59.17,10443.0
40246,2019-11-26 23:00:00,29.47,59.17,10095.0
40247,2019-11-26 00:00:00,29.15,59.16,9721.0
40248,2019-11-27 01:00:00,28.25,59.15,9552.0
40249,2019-11-27 02:00:00,28.06,59.14,9467.0
40250,2019-11-27 03:00:00,27.21,59.13,9432.0
40251,2019-11-27 04:00:00,26.42,59.12,9430.0
40252,2019-11-27 05:00:00,26.32,59.09,9471.0
40253,2019-11-27 06:00:00,26.83,59.02,9625.0
40254,2019-11-27 07:00:00,28.5,58.99,10060.0
40255,2019-11-27 08:00:00,28.97,58.97,10518.0
40256,2019-11-27 09:00:00,31.59,58.96,10662.0
40257,2019-11-27 10:00:00,32.26,58.94,10673.0
40258,2019-11-27 11:00:00,32.24,58.92,10702.0
40259,2019-11-27 12:00:00,31.98,58.91,10756.0
40260,2019-11-27 13:00:00,29.86,58.9,10722.0
40261,2019-11-27 14:00:00,31.99,58.9,10761.0
40262,2019-11-27 15:00:00,32.21,58.89,10765.0
40263,2019-11-27 16:00:00,32.2,58.87,10803.0
40264,2019-11-27 17:00:00,32.2,58.57,10963.0
40265,2019-11-27 18:00:00,32.24,58.45,11062.0
40266,2019-11-27 19:00:00,31.72,58.41,10938.0
40267,2019-11-27 20:00:00,32.22,58.39,10864.0
40268,2019-11-27 21:00:00,32.22,58.22,10765.0
40269,2019-11-27 22:00:00,32.2,58.19,10558.0
40270,2019-11-27 23:00:00,30.33,58.15,10179.0
40271,2019-11-27 00:00:00,28.96,58.13,9821.0
40272,2019-11-28 01:00:00,30.96,58.11,9715.0
40273,2019-11-28 02:00:00,28.95,58.09,9627.0
40274,2019-11-28 03:00:00,29.01,58.06,9569.0
40275,2019-11-28 04:00:00,28.98,58.04,9585.0
40276,2019-11-28 05:00:00,28.95,57.6,9613.0
40277,2019-11-28 06:00:00,30.89,57.15,9805.0
40278,2019-11-28 07:00:00,37.18,56.63,10170.0
40279,2019-11-28 08:00:00,35.52,56.2,10634.0
40280,2019-11-28 09:00:00,74.36,56.14,10822.0
40281,2019-11-28 10:00:00,73.82,56.18,10820.0
40282,2019-11-28 11:00:00,76.54,56.18,10817.0
40283,2019-11-28 12:00:00,88.32,55.94,10766.0
40284,2019-11-28 13:00:00,65.13,55.73,10784.0
40285,2019-11-28 14:00:00,46.54,55.64,10806.0
40286,2019-11-28 15:00:00,41.14,55.61,10824.0
40287,2019-11-28 16:00:00,40.69,55.56,10796.0
40288,2019-11-28 17:00:00,86.99,55.58,10949.0
40289,2019-11-28 18:00:00,80.69,55.42,11041.0
40290,2019-11-28 19:00:00,36.12,55.34,10980.0
40291,2019-11-28 20:00:00,40.74,55.35,10929.0
40292,2019-11-28 21:00:00,40.35,55.36,10818.0
40293,2019-11-28 22:00:00,42.52,55.36,10616.0
40294,2019-11-28 23:00:00,39.18,55.36,10291.0
40295,2019-11-28 00:00:00,48.48,55.39,9986.0
40296,2019-11-29 01:00:00,41.1,55.4,9821.0
40297,2019-11-29 02:00:00,41.0,55.41,9713.0
40298,2019-11-29 03:00:00,40.44,55.42,9646.0
40299,2019-11-29 04:00:00,40.35,55.43,9675.0
40300,2019-11-29 05:00:00,41.16,55.44,9746.0
40301,2019-11-29 06:00:00,41.89,55.45,9968.0
40302,2019-11-29 07:00:00,63.55,55.49,10340.0
40303,2019-11-29 08:00:00,57.81,55.5,10811.0
40304,2019-11-29 09:00:00,94.32,55.58,10916.0
40305,2019-11-29 10:00:00,70.0,55.44,10954.0
40306,2019-11-29 11:00:00,79.17,55.49,10968.0
40307,2019-11-29 12:00:00,173.33,55.62,10824.0
40308,2019-11-29 13:00:00,91.23,55.69,10842.0
40309,2019-11-29 14:00:00,85.44,55.76,10822.0
40310,2019-11-29 15:00:00,84.74,55.83,10762.0
40311,2019-11-29 16:00:00,45.07,55.82,10860.0
40312,2019-11-29 17:00:00,83.22,55.88,10989.0
40313,2019-11-29 18:00:00,73.1,55.92,11053.0
40314,2019-11-29 19:00:00,41.72,55.93,10984.0
40315,2019-11-29 20:00:00,54.54,55.96,10937.0
40316,2019-11-29 21:00:00,46.26,55.97,10874.0
40317,2019-11-29 22:00:00,52.99,56.0,10695.0
40318,2019-11-29 23:00:00,62.98,56.04,10409.0
40319,2019-11-29 00:00:00,56.44,56.07,10148.0
40320,2019-12-01 01:00:00,32.49,56.17,9816.0
40321,2019-12-01 02:00:00,32.31,56.17,9606.0
40322,2019-12-01 03:00:00,30.5,56.17,9505.0
40323,2019-12-01 04:00:00,30.25,56.16,9460.0
40324,2019-12-01 05:00:00,30.25,56.16,9468.0
40325,2019-12-01 06:00:00,29.24,56.14,9518.0
40326,2019-12-01 07:00:00,30.42,56.13,9698.0
40327,2019-12-01 08:00:00,31.08,56.1,9960.0
40328,2019-12-01 09:00:00,32.27,56.09,10149.0
40329,2019-12-01 10:00:00,32.93,56.05,10238.0
40330,2019-12-01 11:00:00,37.0,56.03,10323.0
40331,2019-12-01 12:00:00,32.93,56.03,10386.0
40332,2019-12-01 13:00:00,36.63,56.03,10379.0
40333,2019-12-01 14:00:00,33.74,56.04,10330.0
40334,2019-12-01 15:00:00,35.47,56.03,10259.0
40335,2019-12-01 16:00:00,35.77,56.02,10411.0
40336,2019-12-01 17:00:00,63.89,56.05,10764.0
40337,2019-12-01 18:00:00,35.28,56.04,11021.0
40338,2019-12-01 19:00:00,32.35,56.02,10921.0
40339,2019-12-01 20:00:00,32.42,56.03,10791.0
40340,2019-12-01 21:00:00,35.11,56.03,10633.0
40341,2019-12-01 22:00:00,35.54,56.03,10427.0
40342,2019-12-01 23:00:00,32.41,56.03,10088.0
40343,2019-12-01 00:00:00,32.53,56.03,9763.0
40344,2019-12-02 01:00:00,30.21,56.03,9553.0
40345,2019-12-02 02:00:00,28.97,56.03,9387.0
40346,2019-12-02 03:00:00,28.95,56.03,9308.0
40347,2019-12-02 04:00:00,28.92,56.03,9292.0
40348,2019-12-02 05:00:00,30.15,56.04,9361.0
40349,2019-12-02 06:00:00,28.99,56.03,9562.0
40350,2019-12-02 07:00:00,30.89,56.03,9986.0
40351,2019-12-02 08:00:00,33.07,56.03,10510.0
40352,2019-12-02 09:00:00,36.72,56.04,10680.0
40353,2019-12-02 10:00:00,33.16,56.04,10629.0
40354,2019-12-02 11:00:00,32.33,56.04,10564.0
40355,2019-12-02 12:00:00,32.32,56.04,10533.0
40356,2019-12-02 13:00:00,32.31,56.03,10511.0
40357,2019-12-02 14:00:00,30.52,56.03,10539.0
40358,2019-12-02 15:00:00,30.02,56.03,10546.0
40359,2019-12-02 16:00:00,30.5,56.02,10606.0
40360,2019-12-02 17:00:00,36.69,56.03,10830.0
40361,2019-12-02 18:00:00,32.25,56.01,10978.0
40362,2019-12-02 19:00:00,33.72,56.0,10809.0
40363,2019-12-02 20:00:00,32.31,55.98,10764.0
40364,2019-12-02 21:00:00,30.99,55.98,10571.0
40365,2019-12-02 22:00:00,29.85,55.97,10167.0
40366,2019-12-02 23:00:00,28.46,55.97,9867.0
40367,2019-12-02 00:00:00,28.8,55.96,9525.0
40368,2019-12-03 01:00:00,27.8,55.96,9367.0
40369,2019-12-03 02:00:00,25.47,55.95,9310.0
40370,2019-12-03 03:00:00,26.99,55.94,9233.0
40371,2019-12-03 04:00:00,26.79,55.93,9242.0
40372,2019-12-03 05:00:00,27.58,55.92,9277.0
40373,2019-12-03 06:00:00,29.38,55.92,9481.0
40374,2019-12-03 07:00:00,32.52,55.91,9789.0
40375,2019-12-03 08:00:00,32.85,55.91,10326.0
40376,2019-12-03 09:00:00,32.79,55.91,10406.0
40377,2019-12-03 10:00:00,33.97,55.9,10331.0
40378,2019-12-03 11:00:00,38.47,55.9,10225.0
40379,2019-12-03 12:00:00,45.18,55.9,10221.0
40380,2019-12-03 13:00:00,33.01,55.89,10169.0
40381,2019-12-03 14:00:00,32.37,55.87,10209.0
40382,2019-12-03 15:00:00,31.9,55.85,10252.0
40383,2019-12-03 16:00:00,30.02,55.83,10284.0
40384,2019-12-03 17:00:00,32.15,55.81,10543.0
40385,2019-12-03 18:00:00,32.44,55.72,10750.0
40386,2019-12-03 19:00:00,30.79,55.66,10602.0
40387,2019-12-03 20:00:00,29.4,55.6,10492.0
40388,2019-12-03 21:00:00,29.9,55.59,10457.0
40389,2019-12-03 22:00:00,32.23,55.57,10293.0
40390,2019-12-03 23:00:00,29.36,55.56,9973.0
40391,2019-12-03 00:00:00,27.87,55.54,9616.0
40392,2019-12-04 01:00:00,27.5,55.54,9396.0
40393,2019-12-04 02:00:00,26.85,55.53,9247.0
40394,2019-12-04 03:00:00,26.17,55.52,9150.0
40395,2019-12-04 04:00:00,26.85,55.51,9173.0
40396,2019-12-04 05:00:00,28.06,55.5,9262.0
40397,2019-12-04 06:00:00,27.84,55.49,9479.0
40398,2019-12-04 07:00:00,28.88,55.47,9925.0
40399,2019-12-04 08:00:00,29.29,55.46,10458.0
40400,2019-12-04 09:00:00,28.89,55.46,10632.0
40401,2019-12-04 10:00:00,28.96,55.43,10610.0
40402,2019-12-04 11:00:00,28.8,55.41,10637.0
40403,2019-12-04 12:00:00,29.34,55.39,10678.0
40404,2019-12-04 13:00:00,30.7,55.36,10650.0
40405,2019-12-04 14:00:00,28.84,55.34,10606.0
40406,2019-12-04 15:00:00,28.88,55.32,10645.0
40407,2019-12-04 16:00:00,31.3,55.31,10750.0
40408,2019-12-04 17:00:00,31.82,55.29,10942.0
40409,2019-12-04 18:00:00,32.2,55.22,11064.0
40410,2019-12-04 19:00:00,32.18,55.18,10868.0
40411,2019-12-04 20:00:00,49.77,55.2,10744.0
40412,2019-12-04 21:00:00,58.75,55.24,10634.0
40413,2019-12-04 22:00:00,53.52,55.26,10406.0
40414,2019-12-04 23:00:00,41.26,55.27,10060.0
40415,2019-12-04 00:00:00,41.15,55.28,9712.0
40416,2019-12-05 01:00:00,41.62,55.3,9530.0
40417,2019-12-05 02:00:00,41.71,55.31,9449.0
40418,2019-12-05 03:00:00,41.81,55.32,9403.0
40419,2019-12-05 04:00:00,41.66,55.33,9390.0
40420,2019-12-05 05:00:00,41.58,55.34,9459.0
40421,2019-12-05 06:00:00,41.88,55.35,9748.0
40422,2019-12-05 07:00:00,49.21,55.36,10173.0
40423,2019-12-05 08:00:00,56.46,55.38,10653.0
40424,2019-12-05 09:00:00,42.24,55.39,10771.0
40425,2019-12-05 10:00:00,39.93,55.4,10741.0
40426,2019-12-05 11:00:00,59.48,55.44,10722.0
40427,2019-12-05 12:00:00,86.37,55.49,10671.0
40428,2019-12-05 13:00:00,60.46,55.53,10646.0
40429,2019-12-05 14:00:00,55.94,55.56,10678.0
40430,2019-12-05 15:00:00,47.56,55.57,10628.0
40431,2019-12-05 16:00:00,43.98,55.57,10691.0
40432,2019-12-05 17:00:00,38.01,55.56,11013.0
40433,2019-12-05 18:00:00,58.78,55.57,11179.0
40434,2019-12-05 19:00:00,39.97,55.58,11063.0
40435,2019-12-05 20:00:00,46.45,55.6,10948.0
40436,2019-12-05 21:00:00,46.45,55.61,10806.0
40437,2019-12-05 22:00:00,46.45,55.62,10549.0
40438,2019-12-05 23:00:00,43.5,55.63,10259.0
40439,2019-12-05 00:00:00,40.84,55.64,9936.0
40440,2019-12-06 01:00:00,38.36,55.65,9778.0
40441,2019-12-06 02:00:00,37.6,55.65,9641.0
40442,2019-12-06 03:00:00,37.47,55.65,9540.0
40443,2019-12-06 04:00:00,37.3,55.66,9510.0
40444,2019-12-06 05:00:00,36.43,55.66,9501.0
40445,2019-12-06 06:00:00,35.22,55.65,9641.0
40446,2019-12-06 07:00:00,37.59,55.64,10034.0
40447,2019-12-06 08:00:00,37.48,55.64,10549.0
40448,2019-12-06 09:00:00,39.49,55.65,10749.0
40449,2019-12-06 10:00:00,49.57,55.66,10749.0
40450,2019-12-06 11:00:00,48.49,55.66,10731.0
40451,2019-12-06 12:00:00,50.33,55.65,10727.0
40452,2019-12-06 13:00:00,54.52,55.66,10702.0
40453,2019-12-06 14:00:00,54.72,55.69,10706.0
40454,2019-12-06 15:00:00,54.12,55.72,10692.0
40455,2019-12-06 16:00:00,36.14,55.72,10673.0
40456,2019-12-06 17:00:00,58.15,55.72,10911.0
40457,2019-12-06 18:00:00,37.44,55.67,11061.0
40458,2019-12-06 19:00:00,32.22,55.64,10837.0
40459,2019-12-06 20:00:00,30.05,55.63,10661.0
40460,2019-12-06 21:00:00,29.78,55.62,10509.0
40461,2019-12-06 22:00:00,30.86,55.61,10389.0
40462,2019-12-06 23:00:00,37.44,55.61,10123.0
40463,2019-12-06 00:00:00,37.48,55.61,9822.0
40464,2019-12-07 01:00:00,32.87,55.6,9596.0
40465,2019-12-07 02:00:00,28.24,55.59,9461.0
40466,2019-12-07 03:00:00,28.17,55.59,9421.0
40467,2019-12-07 04:00:00,28.1,55.58,9422.0
40468,2019-12-07 05:00:00,28.23,55.57,9442.0
40469,2019-12-07 06:00:00,28.23,55.56,9501.0
40470,2019-12-07 07:00:00,28.27,55.54,9651.0
40471,2019-12-07 08:00:00,30.02,55.53,9861.0
40472,2019-12-07 09:00:00,36.33,55.54,10075.0
40473,2019-12-07 10:00:00,38.76,55.54,10260.0
40474,2019-12-07 11:00:00,39.79,55.54,10340.0
40475,2019-12-07 12:00:00,43.18,55.55,10417.0
40476,2019-12-07 13:00:00,42.3,55.56,10423.0
40477,2019-12-07 14:00:00,35.76,55.56,10449.0
40478,2019-12-07 15:00:00,38.54,55.56,10520.0
40479,2019-12-07 16:00:00,42.55,55.58,10612.0
40480,2019-12-07 17:00:00,91.08,55.65,10845.0
40481,2019-12-07 18:00:00,562.48,56.33,10929.0
40482,2019-12-07 19:00:00,60.87,56.35,10734.0
40483,2019-12-07 20:00:00,115.4,56.46,10622.0
40484,2019-12-07 21:00:00,61.33,56.5,10487.0
40485,2019-12-07 22:00:00,57.23,56.53,10409.0
40486,2019-12-07 23:00:00,66.02,56.58,10190.0
40487,2019-12-07 00:00:00,50.08,56.61,9950.0
40488,2019-12-08 01:00:00,39.55,56.63,9759.0
40489,2019-12-08 02:00:00,36.66,56.64,9606.0
40490,2019-12-08 03:00:00,28.29,56.64,9591.0
40491,2019-12-08 04:00:00,28.29,56.64,9629.0
40492,2019-12-08 05:00:00,31.09,56.64,9647.0
40493,2019-12-08 06:00:00,37.29,56.65,9695.0
40494,2019-12-08 07:00:00,37.58,56.66,9780.0
40495,2019-12-08 08:00:00,36.57,56.66,10002.0
40496,2019-12-08 09:00:00,42.59,56.68,10232.0
40497,2019-12-08 10:00:00,50.41,56.7,10361.0
40498,2019-12-08 11:00:00,60.0,56.73,10440.0
40499,2019-12-08 12:00:00,55.0,56.76,10433.0
40500,2019-12-08 13:00:00,41.7,56.77,10435.0
40501,2019-12-08 14:00:00,67.18,56.82,10411.0
40502,2019-12-08 15:00:00,59.67,56.83,10379.0
